"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1169","log_lik[73]",-102.03131246375,-101.85157,0.769979693391422,0.540985914000004,-103.533529,-101.2667505,1.00054682641581,3199.55808860753,4455.21619594016
"1170","log_lik[74]",-80.43493553325,-80.154017,0.824339017522404,0.527759639399992,-82.07090035,-79.7190461,1.00022762999013,6052.84064996629,5758.97832918099
"1171","log_lik[75]",-89.67893318975,-89.351607,1.14990996494893,0.864673076399997,-91.932066,-88.51773565,1.00006461119048,4968.99684781181,4984.96712389832
"1172","log_lik[76]",-69.93873496375,-69.7169845,0.951227090789393,0.790508976599993,-71.7960906,-68.894673,1.00081596016524,7117.3074422779,5995.17099991711
"1173","log_lik[77]",-97.646863059125,-97.358005,2.24694812005579,2.49038030009999,-101.7279625,-94.4888918,1.00063928864158,4351.95556901049,4293.8112479583
"1174","log_lik[78]",-93.96091470775,-93.5068905,3.47722160150664,3.7800488208,-99.9439771,-88.928164,1.0020054125599,1162.90343043271,2243.12016587221
"1175","log_lik[79]",-100.066793837875,-99.837416,0.864367018515698,0.665444994899998,-101.735514,-99.18377825,1.00067477586872,6794.45140102742,6177.1733010929
"1176","log_lik[80]",-102.68335287125,-102.501625,0.719720085122862,0.470028678000004,-104.100288,-101.9784105,1.00208906101236,3144.714657129,4758.64039461752
"1177","log_lik[81]",-78.87057917675,-78.6263905,0.727558861314434,0.335905269000001,-80.31384225,-78.18783285,1.00035780171021,3830.46880187308,5371.43289319099
"1178","log_lik[82]",-59.420985695125,-59.1867405,0.801310612366322,0.5422246263,-61.00056075,-58.66869345,1.00102940460543,6252.84867411622,5606.64628496382
"1179","log_lik[83]",-85.853541327625,-85.8600525,1.52023394943821,1.7562709101,-88.12260265,-83.4176652,1.00059588360715,3537.30412982741,3990.26283075389
"1180","log_lik[84]",-94.157325822375,-93.864839,1.04950066683616,0.870497470499998,-96.1761146,-93.04788435,1.00038463097639,2824.54576146193,3207.92241856758
"1181","log_lik[85]",-95.7910826545,-95.459946,1.13869386483288,0.863811685800002,-98.11759005,-94.67514185,0.9997504040415,3695.80180070183,4096.08551040253
"1182","log_lik[86]",-98.448260977125,-98.1953725,0.820450025433653,0.548449322400007,-100.1034225,-97.69093575,1.00113414373733,5982.06468361583,5784.26071489037
"1183","log_lik[87]",-88.883182803375,-88.625533,0.712860592938747,0.354990037500012,-90.3280362,-88.31902205,1.00037097848031,5870.64936083146,6251.54772466721
"1184","log_lik[88]",-65.7243935325,-65.510156,0.754097099505366,0.447746682599996,-67.18236615,-65.0170933,1.000708890807,4346.24149174017,4943.447932911
"1185","log_lik[89]",-101.201814065,-100.98293,0.786141413951963,0.512230887,-102.7386785,-100.373331,1.00024667435377,3841.86640072282,6072.98791645847
"1186","log_lik[90]",-100.438153265375,-100.250065,0.91526689404398,0.842471141400008,-102.023102,-99.34197575,1.0008757829995,3883.4814644472,4321.51945017065
"1187","log_lik[91]",-85.085851523,-84.837472,0.791540639834239,0.534658918499987,-86.68891475,-84.35698285,1.00021398512084,6570.49120482574,6234.12692822879
"1188","log_lik[92]",-103.48859896375,-103.217445,0.948342587572529,0.716859338999996,-105.325321,-102.537479,1.00052932630998,6070.44133716412,5302.39475318857
"1189","log_lik[93]",-100.91648224,-100.657035,0.752851632030532,0.447982416000011,-102.439335,-100.2924085,1.00050836964998,5724.2020579022,5290.90233080283
"1190","log_lik[94]",-58.185849299125,-57.9595915,0.985752722028014,0.833999565000001,-60.1148846,-56.98322255,1.00073725537124,3886.69607488273,4404.40779271738
"1191","log_lik[95]",-70.600077825125,-70.2640275,1.32417091567977,1.0715083785,-73.2283546,-69.19423295,0.999813530287324,7088.13006900712,6187.49459229703
"1192","log_lik[96]",-88.5291918185,-88.3018455,0.72191982763485,0.397281943799992,-89.95468135,-87.8589547,1.00095224423572,3587.11403843758,4547.12316206202
"1193","log_lik[97]",-95.834733583875,-95.5934035,1.53405599116095,1.44430221809999,-98.74358405,-93.75008765,1.00106440603993,3881.27504945042,3606.75072502987
"1194","log_lik[98]",-75.633427032375,-75.280312,1.22636855739992,0.924973383600009,-78.01371335,-74.38144035,1.00123037400417,5829.49332553656,6400.27921155291
